code,description,steps
4877,"Сообщение CAN, время/дата","Информация системы: по шине CAN были получены недостоверные данные о дате и времени

Стратегия текущего контроля: проверка верности распознавания даты/времени

Возможные FMI: 3

Приоритет ошибки: 4

Реакция системы: записи в регистраторе не содержат или содержат неверные данные в времени/дате

Устранение: проверьте сообщение CAN в времени/дате или сделайте его доступным"
4901,Шин CAN: шина CAN2 выкл.,"Аппаратная часть CAN2: нарушения коммуникации по шине CAN из состояний ""шины выкл.""

Стратегия текущего контроля: проверка на предмет нехарактерных ошибок и присутствия сигнала

Возможные FMI: 0, 4

Приоритет ошибки: 5, при FMI 4 2, частично 4

Реакция системы: Коммуникация CAN через контроллер CAN 2 блоку управления КПП невозможна. Автомобиль не передвигается или передвигается в ограниченном режиме.

Устранение: проверьте проводные соединения шины CAN"
4902,Шина CAN: CAN1 или CAN2,"Аппаратное обеспечение CAN: нарушения коммуникации по шине CAN из состояний ""предупреждение CAN"" Состояние ""предупреждение CAN"" возникает, если контроллер CAN принимает слишком много недостоверных данных. Контроллер CAN, который находится в таком состоянии, может считывать данные шины CAN, но не может отправлять данные.

Стратегия текущего контроля: проверка на достоверность и присутствие сигнала

Возможные FMI: 3

Приоритет ошибки: 5

Реакция системы: возможное ограничение функционирования КПП из-за единичных прерывания отдельных функций, например, сокращение момента, работа ретардера, ""выпадение"" передачи.

Устранение: проверьте проводные соединения шины CAN"
4903,Шина CAN: тайм-аут CAN1 или CAN2,"По крайней мере одно сообщение CAN не было отправлено в установленный срок.

Стратегия текущего контроля: проверка на достоверность и присутствие сигнала

Возможные FMI: 3

Приоритет ошибки: 5

Реакция системы: возможные ограничения функционирования автомобиля.

Устранение: проверьте оборудование шины CAN с помощью подходящих инструментов."
4904,Шина CAN: CAN1 или CAN2,"Переполнение буфера передачи блока управления КПП. Линия передачи сообщений CAN контроллера CAN 1 или 2 заполнена. Проблема ПО или отсутствие коммуникации CAN через CAN контроллер.

Стратегия текущего контроля: проверка на достоверность и присутствие сигнала

Возможные FMI: 3

Приоритет ошибки: 5

Реакция системы: возможные ограничения функционирования автомобиля.

Устранение: проверьте оборудование шины CAN с помощью подходящих инструментов."
4920,"Полученное сообщение CAN EEC1, тайм-аут сообщения","Тайм-аут сообщения CAN EEC1 (электронный контроллер двигателя): блок управления двигателем неисправен соединение с блоком нарушено

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: возможно ограничение эксплуатационных характеристик

Устранение: проверьте блок управления двигателем и соединение с ним"
4921,"Полученное сообщение CAN EEC2, тайм-аут сообщения","Тайм-аут сообщения CAN EEC (электронный контроллер двигателя): блок управления двигателем неисправен соединение с блоком нарушено

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: возможно ограничение эксплуатационных характеристик

Устранение: проверьте блок управления двигателем и соединение с ним"
4922,"Полученное сообщение CAN EEC3, тайм-аут сообщения","Тайм-аут сообщения CAN EEC3 (электронный контроллер двигателя): блок управления двигателем неисправен соединение с блоком нарушено

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 2

Реакция системы: снижение момента двигателя работает некорректно

Устранение: проверьте блок управления двигателем и соединение с ним"
4923,"Полученное сообщение CAN EBC1, тайм-аут сообщения","Тайм-аут сообщения CAN EBC1 (электронный контроллер тормозов): блок управления тормозами/ABS неисправен или соединение с блоком управления нарушено

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 2

Реакция системы: ретардер не доступен, если в наборе данных настроено торможение через положение педали тормоза.

Устранение: проверьте блок управления тормозами/ABS и соединение с блоком управления"
4924,"Полученное сообщение CAN EBC3, тайм-аут сообщения","Тайм-аут сообщения CAN EBC3 (электронный контроллер тормозов): блок управления тормозами/ABS неисправен или соединение с блоком управления нарушено

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 2

Реакция системы: ANS не доступна, когда в наборе данных выбран вариант ANS HSB-MAN.

Устранение: проверьте блок управления тормозами/ABS и соединение с блоком управления"
4925,"Полученное сообщение CAN TSC1, тайм-аут сообщения","Тайм-аут сообщения CAN TSC1 от системы 1 (контроль крутящего момента/скорости): блок управления для установки заданного значения ретардера неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 2

Реакция системы: требуемое данным сообщение функционирование ретардера недоступно

Устранение: блок управления для установки заданного значения ретардера неисправен или нарушено соединение с этим блоком управления"
4926,"Полученное сообщение CAN TSC1, тайм-аут сообщения","Тайм-аут сообщения CAN TSC1 от системы 2 (контроль крутящего момента/скорости): блок управления для установки заданного значения ретардера неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 2

Реакция системы: требуемое данным сообщение функционирование ретардера недоступно

Устранение: блок управления для установки заданного значения ретардера неисправен или нарушено соединение с этим блоком управления"
4927,"Полученное сообщение CAN CCVS, тайм-аут сообщения","Тайм-аут сообщения CAN CCVS (круиз-контроль/ скорость автомобиля): блок управления для управления движением неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: ANS недоступна, когда в наборе данных для активации ANS используется стояночный тормоз или тормозной выключатель (сообщение CCVS).

Устранение: проверьте блок управления для управления движением (например, FFR или EDC) и соединение с этим блоком"
4928,"Полученное сообщение CAN TC1, тайм-аут сообщения","Тайм-аут полученного сообщения CAN TC1 (управление трансмиссией): блок управления для ввода направления движения (FFR, переключатель диапазона) или соединение с этим блоком

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 2

Реакция системы: движение возможно только через переключатель аварийного движения.

Устранение: проверьте соединение CAN с блоком управления КПП"
4929,"Полученное сообщение CAN TD, тайм-аут сообщения","Тайм-аут полученного сообщения CAN TD (время/дата): блок управления для управления движением неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: при возникновении ошибок в блоке управления КПП время и дата в регистраторе событий не могут быть считаны в качестве информации об ошибке.

Устранение: проверьте блок управления для управления движением (например, FFR или EDC) и соединение с этим блоком"
4930,"Полученное сообщение CAN VDHR, тайм-аут сообщения","Тайм-аут сообщения CAN VDHR (дистанция автомобиля высокого разрешения): блок управления для управления движением неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: при возникновении ошибок в блоке управления КПП пробег автомобиля в регистраторе событий не может быть считан в качестве информации об ошибке.

Устранение: проверьте блок управления для управления движением (например, FFR или EDC) и соединение с этим блоком"
4932,"Полученное сообщение CAN EC, тайм-аут сообщения","Тайм-аут полученного сообщения CAN EC (конфигурация двигателя). блок управления двигателем неисправен соединение CAN с блоком нарушено

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: возможны жесткие переключения

Устранение: проверьте блок управления двигателем и соединение CAN с ним"
4933,"Полученное сообщение CAN EC, тайм-аут между пакетами сообщения","Тайм-аут между пакетами сообщения CAN EC (конфигурация двигателя). блок управления двигателем неисправен соединение CAN с блоком нарушено

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: возможны жесткие переключения

Устранение: проверьте блок управления двигателем и соединение CAN с ним"
4934,"Полученное сообщение CAN EC, количество байт сообщения","Неверное число байт сообщения CAN EC (конфигурация двигателя). блок управления двигателем отправляет некорректное сообщение CAN по норме SAE J1939. Сообщение CAN слишком длинное. Ошибка в блоке управления двигателем

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: Нет

Устранение: проверьте блок управления двигателем и соединение CAN с ним"
4935,"Полученное сообщение CAN EC, последовательность пакетов сообщения","Неверная последовательность пакетов в полученном сообщении CAN (конфигурация двигателя). Блок управления двигателем некорректно отправляет сообщение CAN по норме SAE J1939. Ошибка в блоке управления двигателем

Стратегия текущего контроля: проверьте сигнал на предмет недостоверности

Возможные FMI: 8

Приоритет ошибки: 5

Реакция системы: возможны жесткие переключения

Устранение: проверьте блок управления двигателем и соединение CAN с ним"
4936,"Полученное сообщение CAN TSC1, тайм-аут сообщения","Тайм-аут сообщения CAN TSC1 от системы 3 (контроль крутящего момента/скорости): блок управления для установки заданного значения ретардера неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 2

Реакция системы: требуемое данным сообщение функционирование ретардера недоступно

Устранение: блок управления для установки заданного значения ретардера неисправен или нарушено соединение с этим блоком управления"
4937,"Полученное сообщение CAN LFC, тайм-аут сообщения","Тайм-аут сообщения CAN LFC (расход жидкого топлива). блок управления для управления движением неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 4

Реакция системы: При возникновении ошибок в блоке управления двигателем расход топлива автомобиля не может быть считан из эксплуатационных данных.

Устранение: блок управления для управления движением неисправен или нарушено соединение с этим блоком управления"
4938,"Полученное сообщение CAN ASC1, тайм-аут сообщения","Тайм-аут полученного сообщения CAN ASC1 (управление пневмоподвеской): блок управления для управления движением неисправен или нарушено соединение с этим блоком управления

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: при возникновении ошибок в блоке управления КПП информацию об изменении клиренса автомобиля невозможно считать.

Устранение: блок управления для управления движением неисправен или нарушено соединение с этим блоком управления"
4939,"Полученное сообщение CAN EBC5, тайм-аут сообщения","Тайм-аут сообщения CAN EBC5 (электронный контроллер тормозов): Блок управления тормозами /ABS неисправен или нарушено соединение с этим блоком

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 5

Реакция системы: ANS не доступна, когда в наборе данных выбран вариант ANS HSB-MAN.

Устранение: проверьте блок управления тормозами /ABS и соединение с этим блоком"
4950,"Заземляющий провод магнитного клапана. Блок управления КПП, заземляющий провод магнитного клапана не может быть замкнут","Замыкание заземляющего провода магнитного клапана невозможно. Замыкание заземляющего провода магнитного клапана на напряжение питания и, следовательно, автоматическое отключение блокирующего выключателя из-за перегрева. Блокирующий переключатель неисправен

Стратегия текущего контроля: проверка на достоверность

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: движение невозможно.

Устранение: Проверьте штекеры и проводные соединения"
4951,"Заземляющий провод магнитного клапана. Блок управления КПП, заземляющий провод магнитного клапана не может быть разомкнут","Размыкание заземляющего провода магнитного клапана невозможно. Замыкание на массу заземляющего провода магнитного клапана. Блокирующий переключатель неисправен

Стратегия текущего контроля: проверка на достоверность

Возможные FMI: 3

Приоритет ошибки: 2

Реакция системы: блок управления КПП переходит в состояние принудительного включения нейтральной передачи.

Устранение: проверьте заземляющий провод магнитного клапана на короткое замыкание на массу. Если неполадка не определяется, то замените блок управления КПП для проверки."
4960,"Штекер блока управления A, B на блоке управления КПП и/или штекер КПП не подключены","Штекер блока управления A, B на блоке управления КПП и/или штекер КПП не подключены

Стратегия текущего контроля: проверка на разрыв

Возможные FMI: 10

Приоритет ошибки: 2

Реакция системы: движение невозможно

Устранение: вставьте штекер на блоке управления и /или КПП и проверьте надежность фиксации"
4965,Структура эксплуатационных данных,"Структура эксплуатационных данных была настроена по-новому/изменена

Стратегия текущего контроля: проверка нехарактерных ошибок

Возможные FMI: 0

Приоритет ошибки: 4

Реакция системы: Нет"
4970,Датчик уровня масла,"Уровень масла недоступен. Разрыв провода или короткое замыкание в цепи датчика

Стратегия текущего контроля: проверка на предмет короткого замыкания на +Ubat, разрывов и достоверности

Возможные FMI: 3, 6, 10

Приоритет ошибки: 4

Реакция системы: Уровень масла недоступен

Устранение: проверка штекерных контактов, кабелей и датчика"
