code,description,steps
5519,Группа длительных неисправностей: бак пуст,"Стратегия текущего контроля: эта неисправность возникает вместе со всеми неисправностями, относящимися к группе ""Бак пуст""

Приоритетность неисправности: 4

Регистратор неисправностей OBD: P2BA7 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Реакция системы: уменьшение крутящего момента

Устранение: устраните все неисправности, являющиеся причиной записи длительной неисправности в регистратор неисправностей"
5520,Группа длительных неисправностей: дозирование прервано,"Стратегия текущего контроля: эта неисправность возникает вместе со всеми неисправностями, относящимися к группе ""Дозирование прервано""

Приоритетность неисправности: 4

Регистратор неисправностей OBD: P2BA8 (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Устранение: устраните все неисправности, являющиеся причиной записи длительной неисправности в регистратор неисправностей"
5521,Группа длительных неисправностей: концентрация NOx слишком высокая — причина неизвестна,"Стратегия текущего контроля: эта неисправность возникает вместе со всеми неисправностями, относящимися к группе ""Концентрация NOx слишком высокая, причина неизвестна""

Приоритетность неисправности: 4

Регистратор неисправностей OBD: P2BAD (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Устранение: устраните все неисправности, являющиеся причиной записи длительной неисправности в регистратор неисправностей"
5522,Группа длительных неисправностей: неисправность системы контроля выпуска,"Стратегия текущего контроля: эта неисправность возникает вместе со всеми неисправностями, относящимися к группе ""Неисправность системы контроля выпуска""

Приоритетность неисправности: 4

Регистратор неисправностей OBD: P2BAE (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Устранение: устраните все неисправности, являющиеся причиной записи длительной неисправности в регистратор неисправностей"
5526,Датчик влажности,"Стратегия текущего контроля: проверка датчика влажности на предмет электрических сбоев

Приоритетность неисправности: 5

Описание неисправности: короткое замыкание на массу (FMI 5), обрыв или короткое замыкание на +Ubat (FMI 12)

Устранение:

– Проверьте или отремонтируйте кабельное соединение

– Замените датчик"
5527,Температурный элемент датчика влажности,"Стратегия текущего контроля: проверка температурного элемента датчика влажности на предмет электрических сбоев

Приоритетность неисправности: 5

Описание неисправности: короткое замыкание на массу (FMI 5), обрыв или короткое замыкание на +Ubat (FMI 12)

Устранение:

– Проверьте или отремонтируйте кабельное соединение

– Замените датчик"
5530,"Превышение предельного значения NOx 1, причина неизвестна","Стратегия текущего контроля: контроль превышения предельного значения 1 выпуска NOx

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P0420, P2BAD (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: превышение предельного значения 1 выпуска NOx → 3,5 г/кВт ч (FMI 1)

Возможные причины неисправности:

– Обнаружение утечки в воздушном канале

– Обнаружение утечки в канале AdBlue

– Качество AdBlue недостаточное (вода?)

– Клапан выпуска воздуха закрывается не полностью

– Датчик NOx неисправен

– Катализатор поврежден"
5531,"Превышение предельного значения NOx 2, причина неизвестна","Стратегия текущего контроля: контроль превышения предельного значения 2 выпуска NOx

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P0420, P2BAD (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: превышение предельного значения 2 выпуска NOx → 7 г/кВт ч (FMI 1)

Возможные причины неисправности:

– Качество AdBlue недостаточное (вода?)"
5533,"Датчик NOx, внутренний сбой обогрева чувствительного элемента","Стратегия текущего контроля: контроль обогрева датчика NOx

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P2206, P2207, P2208, P2209

Описание неисправности: сигнал недостоверный (FMI 3), короткое замыкание (FMI 7), неисправность прибора (FMI 9), обрыв (FMI 10)

Устранение:

– Проверьте или отремонтируйте кабельное соединение

– Замените датчик"
5534,Внутренний сбой датчика NOx: измерительная ячейка NOx,"Стратегия текущего контроля: контроль измерительной ячейки датчика NOx

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P2200, P2201, P2202, P2203

Описание неисправности: неисправность не указана (FMI 0), короткое замыкание (FMI 7), неисправность прибора (FMI 9), обрыв (FMI 10)

Примечание: FMI 0: на автомобилях, выпущенных с 08.2007 по середину 10.2007, возможна ошибочная индикация: датчик NOx определяет внутреннее пониженное напряжение, если питающее напряжение датчика составляет 13 В. Датчик отличает «Пониженное напряжение» от сигнала ""выключения зажигания"" только на основании крутизны фронта импульса падения напряжения. Поэтому при ""выключенном зажигании"" в зависимости от состояния аккумуляторной батареи или мощности в автомобиле возможно кратковременное обнаружение состояния «Внутреннее пониженное напряжение», прежде чем датчик обнаружит состояние ""Зажигание выключено"". Поэтому при продолжительной инерционной фазе (макс. 90 секунд с продувкой) DCU это может привести к записи неисправности. В автомобилях более позднего выпуска появится неисправность датчика"
5535,Внутренний сбой датчика NOx: измерительная ячейка O2,"Стратегия текущего контроля: контроль измерительной ячейки O2 датчика NOx

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P2238, P2239

Описание неисправности: короткое замыкание (FMI 7), обрыв (FMI 10)

Устранение:

– Проверьте или отремонтируйте кабельное соединение и штекерные соединения

– Замените датчик"
5536,Достоверность датчика NOx,"Стратегия текущего контроля: проверка датчика NOx на достоверность

Приоритетность неисправности: 5

Регистратор неисправностей OBD: P2BAE (длительная неисправность)

Примечание: длительные неисправности не могут быть удалены. После устранения неисправности запись в регистраторе неисправностей сохраняется в течение 400 дней, или 9600 часов работы

Описание неисправности: сигнал недостоверный, датчик не установлен в выпускном трубопроводе (FMI 3)

Устранение:

– Проверьте или отремонтируйте кабельное соединение и штекерные соединения

– Замените датчик"
5537,Частое падение давления AdBlue во время режима дозировки,"Стратегия текущего контроля: проверка давления AdBlue

Приоритетность неисправности: 4

Описание неисправности: сигнал слишком высокий (FMI 1)

Устранение:

– Проведите тестирование исполнительных элементов ""включения насоса"" с помощью ПК. Максимальное давление AdBlue должно составлять2,3-2,8бар

– Проверьте герметичность клапана выпуска воздуха (на выходе AdBlue), давление AdBlue должно составлять >3бар

– Замените подающий модуль

Примечание: перед каждой заменой подающего модуля следует считывать ""Диагностическую память автомобиля в целом"" с помощью ПК перед очисткой регистратора неисправностей"
